frame_no,eth_src_address,eth_dst_address,ip_src,ip_dst,tcp_src_port,tcp_dst_port,udp_src_port,udp_dst_port,frame_relative_time,frame_length,frame_arival_time,malicious
937067,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,60.54.120.60,,,7600.0,1566.0,776839.500891,1098,"Aug 19, 2011 14:18:59.976683000 India Standard Time",0
8631434,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.124,192.168.5.122,,,58928.0,53.0,-36590613.933893,86,"Jun 13, 2010 02:28:06.541899000 India Standard Time",1
9107426,00:01:02:72:ab:55,00:e0:b1:87:f5:94,76.13.18.79,192.168.1.104,80.0,22104.0,,,-36575941.021328,60,"Jun 13, 2010 06:32:39.454464000 India Standard Time",0
1167585,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,221.123.176.73,,,1140.0,8000.0,779712.381916,198,"Aug 19, 2011 15:06:52.857708000 India Standard Time",0
1233158,aa:aa:aa:aa:aa:aa,aa:aa:aa:aa:aa:aa,207.126.147.10,172.16.0.12,25.0,1597.0,,,-26563162.504786,54,"Oct  7, 2010 03:52:17.971006000 India Standard Time",0
6928401,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,67.192.185.156,4540.0,80.0,,,-36615051.050355,60,"Jun 12, 2010 19:40:49.425437000 India Standard Time",1
859932,00:1e:49:db:19:c3,08:00:27:b5:b7:19,212.117.171.138,147.32.84.160,65500.0,1968.0,,,453907.268756,60,"Aug 15, 2011 20:36:47.744548000 India Standard Time",1
2601708,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121105050.881348,96,"Oct  8, 2007 22:14:09.594444000 India Standard Time",0
5318120,00:11:25:5f:9b:4f,00:e0:b1:87:f5:94,192.168.1.105,151.207.247.130,16936.0,80.0,,,-36632088.821072,60,"Jun 12, 2010 14:56:51.654720000 India Standard Time",0
1073359,08:00:27:e2:09:2d,00:1e:49:db:19:c3,147.32.84.191,112.65.66.26,,,7600.0,7600.0,778534.08538,160,"Aug 19, 2011 14:47:14.561172000 India Standard Time",0
7478678,00:0d:60:96:ac:f6,00:e0:b1:87:f5:94,192.168.4.118,125.6.164.41,3588.0,80.0,,,-36608019.425136,60,"Jun 12, 2010 21:38:01.050656000 India Standard Time",1
8206659,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,1340.0,,,-36596994.753585,1434,"Jun 13, 2010 00:41:45.722207000 India Standard Time",1
3207637,00:44:66:fc:29:af,00:55:22:af:c6:37,152.66.249.135,172.16.2.2,22.0,1352.0,,,-121093519.463277,60,"Oct  9, 2007 01:26:21.012515000 India Standard Time",0
7712794,00:09:6b:e9:a9:00,00:e0:b1:87:f5:94,192.168.2.110,69.84.133.138,3477.0,80.0,,,-36602407.84927,60,"Jun 12, 2010 23:11:32.626522000 India Standard Time",1
2139321,00:44:66:fc:29:af,00:55:22:af:c6:37,206.223.167.158,172.16.2.12,,,40251.0,30319.0,-121113111.535411,96,"Oct  8, 2007 19:59:48.940381000 India Standard Time",0
6961818,00:01:02:72:ab:55,00:e0:b1:87:f5:94,130.14.29.30,192.168.1.104,50433.0,18734.0,,,-36614603.983359,1514,"Jun 12, 2010 19:48:16.492433000 India Standard Time",0
5511869,00:11:25:5f:9b:4f,00:e0:b1:87:f5:94,192.168.1.105,68.178.178.97,17199.0,80.0,,,-36631738.138304,60,"Jun 12, 2010 15:02:42.337488000 India Standard Time",0
9216471,00:01:02:72:ab:55,00:e0:b1:87:f5:94,82.98.86.183,192.168.2.108,80.0,1216.0,,,-36573014.039618,1514,"Jun 13, 2010 07:21:26.436174000 India Standard Time",0
492028,00:1e:49:db:19:c3,08:00:27:b5:b7:19,178.77.71.27,147.32.84.170,2067.0,3389.0,,,322621.179127,60,"Aug 14, 2011 08:08:41.654919000 India Standard Time",1
7512358,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,68.178.178.97,2508.0,80.0,,,-36607662.103576,60,"Jun 12, 2010 21:43:58.372216000 India Standard Time",1
8965382,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,192.75.158.112,21858.0,80.0,,,-36581349.580077,60,"Jun 13, 2010 05:02:30.895715000 India Standard Time",0
5474007,00:11:25:5f:9b:4f,00:e0:b1:87:f5:94,192.168.1.105,205.188.101.210,17316.0,80.0,,,-36631813.503561,60,"Jun 12, 2010 15:01:26.972231000 India Standard Time",0
4973483,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,74.63.40.21,3803.0,80.0,,,-36633265.681906,60,"Jun 12, 2010 14:37:14.793886000 India Standard Time",1
4123506,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.4.121,56998.0,49464.0,,,-36639196.525451,60,"Jun 12, 2010 12:58:23.950341000 India Standard Time",1
5094657,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1776.0,,,-36632680.87684,1434,"Jun 12, 2010 14:46:59.598952000 India Standard Time",1
5111186,00:01:02:72:ab:55,00:e0:b1:87:f5:94,125.6.164.41,192.168.4.118,80.0,1798.0,,,-36632637.098466,1514,"Jun 12, 2010 14:47:43.377326000 India Standard Time",1
5580560,00:09:6b:d8:7f:9a,00:e0:b1:87:f5:94,192.168.3.117,192.168.5.122,,,3851.0,53.0,-36631578.478099,76,"Jun 12, 2010 15:05:21.997693000 India Standard Time",1
4005329,00:01:02:72:ab:55,00:e0:b1:87:f5:94,66.102.139.7,192.168.1.104,80.0,16966.0,,,-36639720.773867,1514,"Jun 12, 2010 12:49:39.701925000 India Standard Time",0
1991033,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.12,89.133.139.178,1490.0,1151.0,,,-121114069.312826,60,"Oct  8, 2007 19:43:51.162966000 India Standard Time",0
3370623,00:44:66:fc:29:af,00:55:22:af:c6:37,64.15.126.156,172.16.2.111,80.0,4339.0,,,-121031340.153484,96,"Oct  9, 2007 18:42:40.322308000 India Standard Time",0
1208012,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,118.101.240.24,,,7600.0,7600.0,780028.626848,1098,"Aug 19, 2011 15:12:09.102640000 India Standard Time",0
2124521,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.14,68.148.83.15,1673.0,7554.0,,,-121113251.343369,70,"Oct  8, 2007 19:57:29.132423000 India Standard Time",0
5797547,00:09:6b:d8:7f:9a,00:e0:b1:87:f5:94,192.168.3.117,72.14.204.148,1807.0,80.0,,,-36630443.507561,60,"Jun 12, 2010 15:24:16.968231000 India Standard Time",0
5154957,00:01:02:72:ab:55,00:e0:b1:87:f5:94,174.132.188.162,192.168.3.114,80.0,3738.0,,,-36632414.519787,1514,"Jun 12, 2010 14:51:25.956005000 India Standard Time",0
1531372,00:44:66:fc:29:af,00:55:22:af:c6:37,68.142.120.174,172.16.2.2,80.0,2805.0,,,-121114348.457634,96,"Oct  8, 2007 19:39:12.018158000 India Standard Time",0
4461935,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.21.211.161,192.168.2.109,80.0,4174.0,,,-36634652.897605,1514,"Jun 12, 2010 14:14:07.578187000 India Standard Time",1
7757121,00:09:6b:03:e8:a4,00:e0:b1:87:f5:94,192.168.2.109,203.73.24.75,3064.0,80.0,,,-36600982.793405,62,"Jun 12, 2010 23:35:17.682387000 India Standard Time",1
1145866,08:00:27:e2:09:2d,00:1e:49:db:19:c3,147.32.84.191,195.249.185.108,,,7600.0,7600.0,779410.849408,1098,"Aug 19, 2011 15:01:51.325200000 India Standard Time",0
6551349,00:01:02:72:ab:55,00:e0:b1:87:f5:94,142.166.14.78,192.168.3.117,80.0,2540.0,,,-36622554.122023,1514,"Jun 12, 2010 17:35:46.353769000 India Standard Time",0
4288065,00:01:02:72:ab:55,00:e0:b1:87:f5:94,12.129.19.135,192.168.2.110,80.0,2299.0,,,-36637195.69191,1434,"Jun 12, 2010 13:31:44.783882000 India Standard Time",1
8616324,00:01:02:72:ab:55,00:e0:b1:87:f5:94,63.245.217.40,192.168.2.113,443.0,3504.0,,,-36591247.373428,1514,"Jun 13, 2010 02:17:33.102364000 India Standard Time",1
760919,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,218.69.209.59,3737.0,22.0,,,412174.202795,62,"Aug 15, 2011 09:01:14.678587000 India Standard Time",1
1131496,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,218.14.203.88,,,7600.0,7600.0,779238.545119,1098,"Aug 19, 2011 14:58:59.020911000 India Standard Time",0
5083526,00:09:6b:03:e8:a4,00:e0:b1:87:f5:94,192.168.2.109,94.75.223.121,1549.0,80.0,,,-36632704.218284,60,"Jun 12, 2010 14:46:36.257508000 India Standard Time",1
4124302,00:0d:60:96:ae:5c,00:e0:b1:87:f5:94,192.168.4.121,192.168.5.122,49464.0,56998.0,,,-36639196.103615,1514,"Jun 12, 2010 12:58:24.372177000 India Standard Time",1
6973064,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.110,80.0,2950.0,,,-36614561.797307,1434,"Jun 12, 2010 19:48:58.678485000 India Standard Time",1
7629386,00:11:25:bb:ce:df,00:e0:b1:87:f5:94,192.168.1.103,72.14.204.118,4203.0,80.0,,,-36604821.133211,118,"Jun 12, 2010 22:31:19.342581000 India Standard Time",1
4499531,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.233.69.21,192.168.1.101,80.0,4857.0,,,-36634586.437952,1514,"Jun 12, 2010 14:15:14.037840000 India Standard Time",0
3567311,00:01:02:72:ab:55,00:e0:b1:87:f5:94,88.208.248.162,192.168.4.120,80.0,2677.0,,,-36652301.698113,1514,"Jun 12, 2010 09:19:58.777679000 India Standard Time",1
1895881,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,213.186.58.109,,,30720.0,30720.0,-121111982.355906,94,"Oct  8, 2007 20:18:38.119886000 India Standard Time",0
1546345,00:44:66:fc:29:af,00:55:22:af:c6:37,213.186.33.91,172.16.2.2,80.0,4494.0,,,-121114089.499724,96,"Oct  8, 2007 19:43:30.976068000 India Standard Time",0
5095084,00:02:55:7f:70:de,00:e0:b1:87:f5:94,192.168.4.119,204.13.161.71,1534.0,443.0,,,-36632679.90115,60,"Jun 12, 2010 14:47:00.574642000 India Standard Time",0
6591402,00:01:02:72:ab:55,00:e0:b1:87:f5:94,67.192.185.156,192.168.4.120,80.0,4276.0,,,-36622311.202026,1514,"Jun 12, 2010 17:39:49.273766000 India Standard Time",1
6232554,00:11:25:bb:ce:a1,00:e0:b1:87:f5:94,192.168.1.102,69.84.133.138,3090.0,80.0,,,-36626483.892435,60,"Jun 12, 2010 16:30:16.583357000 India Standard Time",0
2049101,00:44:66:fc:29:af,00:55:22:af:c6:37,89.132.1.151,172.16.2.12,5511.0,1506.0,,,-121113593.218949,96,"Oct  8, 2007 19:51:47.256843000 India Standard Time",0
3957969,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,78.136.20.64,16896.0,80.0,,,-36640783.80163,60,"Jun 12, 2010 12:31:56.674162000 India Standard Time",0
1071590,08:00:27:1f:65:4a,00:1e:49:db:19:c3,147.32.84.192,61.132.137.82,,,7600.0,7600.0,778481.419424,1098,"Aug 19, 2011 14:46:21.895216000 India Standard Time",0
4724995,00:01:02:72:ab:55,00:e0:b1:87:f5:94,208.113.162.153,192.168.1.103,80.0,2727.0,,,-36634160.439297,1514,"Jun 12, 2010 14:22:20.036495000 India Standard Time",1
2284364,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.12,89.132.1.151,1680.0,5511.0,,,-121112247.070986,60,"Oct  8, 2007 20:14:13.404806000 India Standard Time",0
6196310,00:01:02:72:ab:55,00:e0:b1:87:f5:94,70.42.27.130,192.168.1.102,80.0,3097.0,,,-36626579.939202,1514,"Jun 12, 2010 16:28:40.536590000 India Standard Time",0
2848102,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121102387.028968,96,"Oct  8, 2007 22:58:33.446824000 India Standard Time",0
185320,00:1e:49:db:19:c3,08:00:27:b5:b7:19,212.117.171.138,147.32.84.180,65500.0,1664.0,,,9455.682132,60,"Aug 10, 2011 17:09:16.157924000 India Standard Time",1
7703448,00:11:25:bb:1f:cf,00:e0:b1:87:f5:94,192.168.1.101,62.116.163.221,4646.0,80.0,,,-36603104.249499,60,"Jun 12, 2010 22:59:56.226293000 India Standard Time",0
8876121,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.2.112,80.0,2985.0,,,-36583736.973212,1514,"Jun 13, 2010 04:22:43.502580000 India Standard Time",1
5190387,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1884.0,,,-36632343.549033,1434,"Jun 12, 2010 14:52:36.926759000 India Standard Time",1
8295497,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.110,80.0,3699.0,,,-36596792.630616,1434,"Jun 13, 2010 00:45:07.845176000 India Standard Time",1
6932229,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,67.192.185.156,4540.0,80.0,,,-36615036.752627,60,"Jun 12, 2010 19:41:03.723165000 India Standard Time",1
1177372,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,116.115.150.149,,,7600.0,7600.0,779847.768822,1098,"Aug 19, 2011 15:09:08.244614000 India Standard Time",0
2275511,00:44:66:fc:29:af,00:55:22:af:c6:37,90.14.88.143,172.16.2.12,49645.0,1712.0,,,-121112288.596824,96,"Oct  8, 2007 20:13:31.878968000 India Standard Time",0
8164269,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,69.84.133.138,3193.0,80.0,,,-36597097.881341,60,"Jun 13, 2010 00:40:02.594451000 India Standard Time",1
3036697,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121100422.889952,60,"Oct  8, 2007 23:31:17.585840000 India Standard Time",0
4543715,00:02:55:bf:75:a9,00:e0:b1:87:f5:94,192.168.2.108,78.136.20.64,1741.0,80.0,,,-36634504.9833,60,"Jun 12, 2010 14:16:35.492492000 India Standard Time",0
7827620,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,203.73.24.75,19768.0,80.0,,,-36598715.09592,62,"Jun 13, 2010 00:13:05.379872000 India Standard Time",0
3725089,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,64.90.206.110,4753.0,80.0,,,-36647872.932046,60,"Jun 12, 2010 10:33:47.543746000 India Standard Time",1
5754787,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.220.195.150,192.168.3.115,80.0,2213.0,,,-36631151.761864,1514,"Jun 12, 2010 15:12:28.713928000 India Standard Time",0
8486024,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,2446.0,,,-36594508.88873,1434,"Jun 13, 2010 01:23:11.587062000 India Standard Time",1
7337498,00:01:02:72:ab:55,00:e0:b1:87:f5:94,203.73.24.75,192.168.2.109,80.0,2233.0,,,-36610693.630508,1514,"Jun 12, 2010 20:53:26.845284000 India Standard Time",1
5986014,00:11:25:bb:ce:a1,00:e0:b1:87:f5:94,192.168.1.102,69.84.133.138,2816.0,80.0,,,-36627978.511156,60,"Jun 12, 2010 16:05:21.964636000 India Standard Time",0
6205520,00:11:25:5f:9b:4f,00:e0:b1:87:f5:94,192.168.1.105,68.178.178.97,17947.0,80.0,,,-36626558.254035,60,"Jun 12, 2010 16:29:02.221757000 India Standard Time",0
7692525,00:01:02:72:ab:55,00:e0:b1:87:f5:94,205.188.85.98,192.168.2.110,80.0,3441.0,,,-36603523.932664,1514,"Jun 12, 2010 22:52:56.543128000 India Standard Time",1
1590019,00:44:66:fc:29:af,00:55:22:af:c6:37,194.95.236.6,172.16.2.13,80.0,1880.0,,,-121113862.284575,96,"Oct  8, 2007 19:47:18.191217000 India Standard Time",0
5048422,00:02:55:bf:75:a9,00:e0:b1:87:f5:94,192.168.2.108,193.164.238.101,2373.0,80.0,,,-36632778.266325,60,"Jun 12, 2010 14:45:22.209467000 India Standard Time",0
6388715,00:01:02:72:ab:55,00:e0:b1:87:f5:94,142.166.14.85,192.168.3.117,80.0,2353.0,,,-36623472.433962,1514,"Jun 12, 2010 17:20:28.041830000 India Standard Time",0
6861985,00:01:02:72:ab:55,00:e0:b1:87:f5:94,91.200.48.113,192.168.3.114,80.0,1319.0,,,-36616486.200728,1514,"Jun 12, 2010 19:16:54.275064000 India Standard Time",0
8012534,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,69.84.133.138,3193.0,80.0,,,-36597489.399801,60,"Jun 13, 2010 00:33:31.075991000 India Standard Time",1
8662515,00:01:02:72:ab:55,00:e0:b1:87:f5:94,168.143.171.180,192.168.1.104,80.0,21070.0,,,-36590247.077485,1514,"Jun 13, 2010 02:34:13.398307000 India Standard Time",0
821342,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.160,212.117.171.138,1335.0,65500.0,,,453404.591118,946,"Aug 15, 2011 20:28:25.066910000 India Standard Time",1
991097,08:00:27:e2:09:2d,00:1e:49:db:19:c3,147.32.84.191,212.25.39.146,,,7600.0,7600.0,777076.351763,1098,"Aug 19, 2011 14:22:56.827555000 India Standard Time",0
6605557,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,67.192.185.156,4276.0,80.0,,,-36622263.731483,60,"Jun 12, 2010 17:40:36.744309000 India Standard Time",1
433814,00:1e:49:db:19:c3,08:00:27:b5:b7:19,178.77.71.27,147.32.84.170,2206.0,3389.0,,,316761.417416,60,"Aug 14, 2011 06:31:01.893208000 India Standard Time",1
7627610,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,198.164.30.2,,,6902.0,53.0,-36604852.342682,89,"Jun 12, 2010 22:30:48.133110000 India Standard Time",1
4807317,00:11:25:bb:1f:cf,00:e0:b1:87:f5:94,192.168.1.101,72.233.69.21,4937.0,80.0,,,-36633999.331411,60,"Jun 12, 2010 14:25:01.144381000 India Standard Time",0
7846222,00:01:02:72:ab:55,00:e0:b1:87:f5:94,125.6.164.41,192.168.4.118,80.0,4088.0,,,-36598075.585511,1514,"Jun 13, 2010 00:23:44.890281000 India Standard Time",1
450736,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,3357.0,,,318471.636714,60,"Aug 14, 2011 06:59:32.112506000 India Standard Time",1
7627174,00:11:25:bb:1f:cf,00:e0:b1:87:f5:94,192.168.1.101,67.212.184.66,4572.0,80.0,,,-36604869.155811,60,"Jun 12, 2010 22:30:31.319981000 India Standard Time",0
4690565,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,205.203.140.1,1820.0,80.0,,,-36634220.944265,60,"Jun 12, 2010 14:21:19.531527000 India Standard Time",1
4720247,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,97.74.104.201,1487.0,80.0,,,-36634169.824498,60,"Jun 12, 2010 14:22:10.651294000 India Standard Time",1
8457569,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,2187.0,,,-36594666.553025,1434,"Jun 13, 2010 01:20:33.922767000 India Standard Time",1
9079018,00:11:25:bb:ce:df,00:e0:b1:87:f5:94,192.168.1.103,74.208.123.175,4782.0,80.0,,,-36577164.015873,60,"Jun 13, 2010 06:12:16.459919000 India Standard Time",1
3594593,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,2820.0,,,-36652102.399172,1434,"Jun 12, 2010 09:23:18.076620000 India Standard Time",1
5037680,00:0d:60:96:ac:5e,00:e0:b1:87:f5:94,192.168.3.114,209.87.178.183,3672.0,80.0,,,-36632797.66186,62,"Jun 12, 2010 14:45:02.813932000 India Standard Time",0
1473570,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,82.99.36.186,3503.0,80.0,,,-121114744.713888,60,"Oct  8, 2007 19:32:35.761904000 India Standard Time",0
7151945,00:01:02:72:ab:55,00:e0:b1:87:f5:94,76.13.18.79,192.168.1.101,80.0,3738.0,,,-36612849.286547,1514,"Jun 12, 2010 20:17:31.189245000 India Standard Time",0
4326489,00:01:02:72:ab:55,00:e0:b1:87:f5:94,125.6.164.41,192.168.4.118,80.0,1579.0,,,-36636108.031174,1514,"Jun 12, 2010 13:49:52.444618000 India Standard Time",1
2139205,00:44:66:fc:29:af,00:55:22:af:c6:37,88.122.128.12,172.16.2.13,41035.0,1918.0,,,-121113112.426479,96,"Oct  8, 2007 19:59:48.049313000 India Standard Time",0
3350210,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.111,149.174.134.201,4326.0,80.0,,,-121031869.141201,60,"Oct  9, 2007 18:33:51.334591000 India Standard Time",0
6429266,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.1.102,80.0,3204.0,,,-36623324.254925,1434,"Jun 12, 2010 17:22:56.220867000 India Standard Time",0
7243369,00:11:25:bb:ce:a1,00:e0:b1:87:f5:94,192.168.1.102,142.166.14.77,3854.0,80.0,,,-36611868.915715,144,"Jun 12, 2010 20:33:51.560077000 India Standard Time",0
1413084,00:44:66:fc:29:af,00:55:22:af:c6:37,68.142.120.174,172.16.2.2,80.0,2805.0,,,-121115246.720352,96,"Oct  8, 2007 19:24:13.755440000 India Standard Time",0
5091419,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.4.119,80.0,1526.0,,,-36632687.269506,1514,"Jun 12, 2010 14:46:53.206286000 India Standard Time",1
139940,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,98.139.54.60,1342.0,25.0,,,8123.063783,62,"Aug 10, 2011 16:47:03.539575000 India Standard Time",1
225138,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,212.117.174.7,3265.0,4506.0,,,11956.558833,62,"Aug 10, 2011 17:50:57.034625000 India Standard Time",1
7535967,00:01:02:72:ab:55,00:e0:b1:87:f5:94,75.101.147.64,192.168.1.101,80.0,4419.0,,,-36607598.92004,1514,"Jun 12, 2010 21:45:01.555752000 India Standard Time",0
502481,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,1219.0,,,323684.43906,1514,"Aug 14, 2011 08:26:24.914852000 India Standard Time",1
1568340,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.13,66.102.9.147,1830.0,80.0,,,-121113969.60322,96,"Oct  8, 2007 19:45:30.872572000 India Standard Time",0
6180707,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.192.24.88,192.168.2.108,80.0,3094.0,,,-36627296.330349,1514,"Jun 12, 2010 16:16:44.145443000 India Standard Time",0
9358833,00:11:25:bb:ce:df,00:e0:b1:87:f5:94,192.168.1.103,192.168.5.122,4974.0,22.0,,,-36568978.793946,60,"Jun 13, 2010 08:28:41.681846000 India Standard Time",1
6668589,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.3.117,80.0,2659.0,,,-36621074.48376,1514,"Jun 12, 2010 18:00:25.992032000 India Standard Time",1
4194074,00:0d:60:96:ae:5c,00:e0:b1:87:f5:94,192.168.4.121,192.168.5.122,49486.0,65015.0,,,-36639158.077637,1514,"Jun 12, 2010 12:59:02.398155000 India Standard Time",1
6306997,00:01:02:72:ab:55,00:e0:b1:87:f5:94,121.190.174.236,192.168.2.111,80.0,3523.0,,,-36625460.145716,1350,"Jun 12, 2010 16:47:20.330076000 India Standard Time",0
3569239,00:01:02:72:ab:55,00:e0:b1:87:f5:94,88.208.248.162,192.168.4.120,80.0,2677.0,,,-36652293.814347,1514,"Jun 12, 2010 09:20:06.661445000 India Standard Time",1
114767,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,213.246.53.125,2343.0,5296.0,,,7341.840587,60,"Aug 10, 2011 16:34:02.316379000 India Standard Time",1
3752183,00:01:02:72:ab:55,00:e0:b1:87:f5:94,97.74.104.201,192.168.4.121,80.0,51901.0,,,-36646729.417822,1434,"Jun 12, 2010 10:52:51.057970000 India Standard Time",0
7343743,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.192.24.88,192.168.2.108,80.0,3660.0,,,-36610591.302118,1514,"Jun 12, 2010 20:55:09.173674000 India Standard Time",0
1195315,08:00:27:e2:09:2d,00:1e:49:db:19:c3,147.32.84.191,124.91.38.8,,,7600.0,15287.0,779997.434016,1098,"Aug 19, 2011 15:11:37.909808000 India Standard Time",0
3914339,00:01:02:72:ab:55,00:e0:b1:87:f5:94,91.190.170.71,192.168.2.109,80.0,4104.0,,,-36641935.052499,1514,"Jun 12, 2010 12:12:45.423293000 India Standard Time",1
4776151,00:11:25:bb:d2:6f,00:e0:b1:87:f5:94,192.168.2.107,65.54.81.151,1066.0,80.0,,,-36634066.172603,60,"Jun 12, 2010 14:23:54.303189000 India Standard Time",0
4868303,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,63.245.209.72,1873.0,443.0,,,-36633704.6947,60,"Jun 12, 2010 14:29:55.781092000 India Standard Time",1
5929639,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.4.119,80.0,2421.0,,,-36628617.146556,1514,"Jun 12, 2010 15:54:43.329236000 India Standard Time",1
9207049,00:01:02:72:ab:55,00:e0:b1:87:f5:94,204.13.161.71,192.168.4.119,443.0,3114.0,,,-36573458.856542,1514,"Jun 13, 2010 07:14:01.619250000 India Standard Time",0
5724519,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1969.0,,,-36631290.290067,1434,"Jun 12, 2010 15:10:10.185725000 India Standard Time",1
5368483,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.14.204.103,192.168.3.117,80.0,4909.0,,,-36631995.922904,1484,"Jun 12, 2010 14:58:24.552888000 India Standard Time",0
1736244,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,68.142.120.174,2805.0,80.0,,,-121113020.812247,60,"Oct  8, 2007 20:01:19.663545000 India Standard Time",0
5444407,00:01:02:72:ab:55,00:e0:b1:87:f5:94,62.116.163.221,192.168.3.116,80.0,4726.0,,,-36631865.146252,60,"Jun 12, 2010 15:00:35.329540000 India Standard Time",0
8836695,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.2.108,110.0,4817.0,,,-36585263.377472,70,"Jun 13, 2010 03:57:17.098320000 India Standard Time",1
2687565,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121104100.601358,60,"Oct  8, 2007 22:29:59.874434000 India Standard Time",0
1493644,00:44:66:fc:29:af,00:55:22:af:c6:37,82.99.36.186,172.16.2.2,80.0,3503.0,,,-121114653.703799,96,"Oct  8, 2007 19:34:06.771993000 India Standard Time",0
5002259,00:11:25:bb:1f:cf,00:e0:b1:87:f5:94,192.168.1.101,78.40.125.95,1261.0,80.0,,,-36633116.898433,60,"Jun 12, 2010 14:39:43.577359000 India Standard Time",0
